epoch,train_loss,val_loss,lr,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,weighted_f1,roc_auc_ovr_macro
1,0.9601328174013446,0.894172727293635,0.001,0.7949043342444357,0.807648969429993,0.7536251524718823,0.807648969429993,0.7619506169179173,0.806338099364093,0.9536319892567076
2,0.8103605597714559,0.8682563363318795,0.001,0.8190160093713393,0.8277348266082415,0.7669822825552322,0.8277348266082415,0.7825167495405514,0.8278481528227528,0.9604130987989288
3,0.7789938638421677,0.8263801379112562,0.001,0.8569894572432644,0.8416220112136477,0.8135966520859058,0.8416220112136477,0.8241839374789295,0.8599505279358715,0.9645773516769907
4,0.7594727996161597,0.8372967441256091,0.001,0.8354158531823507,0.8414733138238573,0.7835054610747645,0.8414733138238573,0.8027646293015738,0.8423462598125635,0.9650827089166124
5,0.7500067672880208,0.8201904964605284,0.001,0.8493752440452949,0.8521143276370481,0.8046570383722396,0.8521143276370481,0.8205754541000063,0.8550540991825725,0.9678732640983803
6,0.7384558698366189,0.8302416439775097,0.001,0.83902772354549,0.8500116396647948,0.7891448942659607,0.8500116396647948,0.8071669921532372,0.8464163550895232,0.9687184318345458
7,0.7339457830904557,0.8301055705533369,0.001,0.8313158922295978,0.848672857785554,0.7971809543569519,0.848672857785554,0.8082889941062894,0.8404143834957722,0.9692041915751812
8,0.726144561817557,0.8157813664015174,0.0005,0.8492776259273721,0.8544639324153214,0.8000358070079633,0.8544639324153214,0.8184897372631206,0.8551644360163776,0.9698298460788741
9,0.7235100453315905,0.8129063799529278,0.0005,0.8545490042951972,0.8560982058679825,0.8160772619117989,0.8560982058679825,0.8284162940975743,0.8597327850045896,0.9700740328922591
10,0.7207289519104739,0.8023335847106123,0.0005,0.8644084342053885,0.8587178186117649,0.8242987232853329,0.8587178186117649,0.836988150461272,0.8680599617932002,0.9706924870986332
11,0.7195083173061877,0.7964592620247465,0.0005,0.8712417024599766,0.8581017389497915,0.8314609720014045,0.8581017389497915,0.8424190624622859,0.8735370877845179,0.9709812251307728
12,0.7163531570364666,0.8021729192851066,0.0005,0.8631393986723936,0.8617831149269857,0.8228214311630578,0.8617831149269857,0.8366917789881347,0.8674177763926656,0.9713305149761133
13,0.7148825017125495,0.8015693078419046,0.0005,0.863627489262007,0.8624478715058425,0.8179058379383739,0.8624478715058425,0.8343782688456143,0.8678141634834611,0.9715193047023498
14,0.7134882904906762,0.8065122324523866,0.0005,0.8616751269035533,0.8616071436251841,0.8175240346083675,0.8616071436251841,0.8326277764877043,0.8658544167534337,0.9714374490907294
15,0.7119759319209158,0.8063288309619744,0.0005,0.85864896524795,0.8612341367228897,0.8118859016928827,0.8612341367228897,0.8291372747883754,0.8635195663039383,0.9718308795309508
16,0.7095450065267193,0.8003291446731594,0.00025,0.8640179617336978,0.8619027534769533,0.8207916614438607,0.8619027534769533,0.835741290942468,0.867995818973085,0.971762277819873
17,0.7082032490786209,0.8075692777473542,0.00025,0.8561108941819602,0.861473989085704,0.8135788869559697,0.861473989085704,0.829039208069855,0.8614397863403441,0.9719333824033206
18,0.7079873717272558,0.804817317100951,0.00025,0.8607965638422491,0.8630543383638191,0.8155124034605388,0.8630543383638191,0.8320842920373379,0.8653904944501207,0.9718723155354896
